Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Bag/Case material (product.metafields.shopify.bag-case-material),Bedding size (product.metafields.shopify.bedding-size),Care instructions (product.metafields.shopify.care-instructions),Case transparency level (product.metafields.shopify.case-transparency-level),Case type (product.metafields.shopify.case-type),Cleaning instructions (product.metafields.shopify.cleaning-instructions),Color (product.metafields.shopify.color-pattern),Drinkware insulation (product.metafields.shopify.drinkware-insulation),Drinkware material (product.metafields.shopify.drinkware-material),Drinkware shape (product.metafields.shopify.drinkware-shape),Fabric (product.metafields.shopify.fabric),Frame style (product.metafields.shopify.frame-style),Handle type (product.metafields.shopify.handle-type),Ingress protection (IP) rating (product.metafields.shopify.ingress-protection-ip-rating),Jewelry material (product.metafields.shopify.jewelry-material),MagSafe compatibility (product.metafields.shopify.magsafe-compatibility),Material (product.metafields.shopify.material),Microwave compatibility (product.metafields.shopify.microwave-compatibility),Mobile phone case features (product.metafields.shopify.mobile-phone-case-features),Neckline (product.metafields.shopify.neckline),Printing method (product.metafields.shopify.printing-method),Shape (product.metafields.shopify.shape),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Warmth rating (product.metafields.shopify.warmth-rating),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Status
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Daisy,,,M,,,,,'23291873959937511600,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/7265152086980385668_2048.jpg?v=1783478167,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/3934195401814884918_2048.jpg?v=1783478159,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Dark Chocolate,,,M,,,,,'10380588682437021552,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/17976199286420633601_2048.jpg?v=1783478168,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/9984981457154399057_2048.jpg?v=1783478157,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Red,,,M,,,,,'14106167200320154745,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/11568139971590017347_2048.jpg?v=1783478169,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/2100843469456216133_2048.jpg?v=1783478166,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Sport Grey,,,M,,,,,'54480413769498601763,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13910670776491291536_2048.jpg?v=1783478170,22,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13512497004615088876_2048.jpg?v=1783478154,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,White,,,M,,,,,'13507035026258525626,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/1271768461131545208_2048.jpg?v=1783478171,23,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/17353848206919167318_2048.jpg?v=1783478151,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Black,,,M,,,,,'18415482049411546258,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/7883622345722736368_2048.jpg?v=1783478172,24,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/12854542166562558921_2048.jpg?v=1783478152,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Cornsilk,,,M,,,,,'24009053971375182454,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13763936724228385988_2048.jpg?v=1783478172,25,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/15792263588687356653_2048.jpg?v=1783478159,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Orange,,,M,,,,,'20939537591929180964,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/12614305465758126779_2048.jpg?v=1783478173,26,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/9190083325729605672_2048.jpg?v=1783478156,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Heather Navy,,,M,,,,,'17088990042710459579,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/16606684943696983908_2048.jpg?v=1783478174,27,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4729678118737454767_2048.jpg?v=1783478163,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Heather Red,,,M,,,,,'10603924543685221985,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/2727383867964962486_2048.jpg?v=1783478175,28,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/12493965572259755748_2048.jpg?v=1783478164,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Dark Heather,,,M,,,,,'13581457854877171703,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/3970390067427845126_2048.jpg?v=1783478176,29,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/16252452010709375809_2048.jpg?v=1783478160,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Natural,,,M,,,,,'26283964655788548786,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/16368263729395459731_2048.jpg?v=1783478177,30,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/15737934807660365116_2048.jpg?v=1783478158,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Gold,,,M,,,,,'29965153501080083407,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4958940699366381771_2048.jpg?v=1783478177,31,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/2360070448396404681_2048.jpg?v=1783478155,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Heather Indigo,,,M,,,,,'40731953592990415423,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/8348721662440836822_2048.jpg?v=1783478179,32,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/12366374093539714363_2048.jpg?v=1783478162,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Ice Grey,,,M,,,,,'19539271479973919351,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/8141716545744621478_2048.jpg?v=1783478180,33,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/11047988662868552468_2048.jpg?v=1783478154,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Sand,,,M,,,,,'25326212478968415132,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/16364532216548718355_2048.jpg?v=1783478181,34,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13232857872331890788_2048.jpg?v=1783478153,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Charcoal,,,L,,,,,'18766144689112745794,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13074991918375183855_2048.jpg?v=1783478181,35,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/15856953447828003330_2048.jpg?v=1783478162,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Daisy,,,L,,,,,'23444144212395256198,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/16411480883326425587_2048.jpg?v=1783478183,36,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/3934195401814884918_2048.jpg?v=1783478159,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Dark Chocolate,,,L,,,,,'30546670954361019138,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/12998855514622529398_2048.jpg?v=1783478183,37,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/9984981457154399057_2048.jpg?v=1783478157,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Red,,,L,,,,,'91827518113491655747,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/2289733010321294068_2048.jpg?v=1783478184,38,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/2100843469456216133_2048.jpg?v=1783478166,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Sport Grey,,,L,,,,,'22426607877882527873,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4268955535603365860_2048.jpg?v=1783478185,39,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13512497004615088876_2048.jpg?v=1783478154,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,White,,,L,,,,,'62701162712606951056,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/3894268622183436317_2048.jpg?v=1783478185,40,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/17353848206919167318_2048.jpg?v=1783478151,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Black,,,L,,,,,'33553554326924653695,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4203279398030740513_2048.jpg?v=1783478186,41,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/12854542166562558921_2048.jpg?v=1783478152,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Cornsilk,,,L,,,,,'56141010978762818409,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/16344378308256828248_2048.jpg?v=1783478188,42,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/15792263588687356653_2048.jpg?v=1783478159,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Orange,,,L,,,,,'32512324571319391165,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/18332472119274404132_2048.jpg?v=1783478188,43,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/9190083325729605672_2048.jpg?v=1783478156,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Heather Navy,,,L,,,,,'81870887688068087805,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/2997127647814243445_2048.jpg?v=1783478189,44,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4729678118737454767_2048.jpg?v=1783478163,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Heather Red,,,L,,,,,'25963060355663099306,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/11063645147163574215_2048.jpg?v=1783478190,45,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/12493965572259755748_2048.jpg?v=1783478164,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Dark Heather,,,L,,,,,'30480223613845436204,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/683365564127844378_2048.jpg?v=1783478191,46,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/16252452010709375809_2048.jpg?v=1783478160,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Natural,,,L,,,,,'32124525739821104557,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/6836447195675475539_2048.jpg?v=1783478192,47,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/15737934807660365116_2048.jpg?v=1783478158,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Gold,,,L,,,,,'26712398777914700644,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13387639795047804487_2048.jpg?v=1783478193,48,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/2360070448396404681_2048.jpg?v=1783478155,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Heather Indigo,,,L,,,,,'18165387189311041521,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/7397758660274526542_2048.jpg?v=1783478194,49,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/12366374093539714363_2048.jpg?v=1783478162,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Ice Grey,,,L,,,,,'10747179840143231819,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4866046649915804981_2048.jpg?v=1783478194,50,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/11047988662868552468_2048.jpg?v=1783478154,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Sand,,,L,,,,,'37266783376173622277,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/2095708691230081317_2048.jpg?v=1783478195,51,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13232857872331890788_2048.jpg?v=1783478153,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Charcoal,,,XL,,,,,'19490549436891560653,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/15005701414630730510_2048.jpg?v=1783478196,52,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/15856953447828003330_2048.jpg?v=1783478162,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Daisy,,,XL,,,,,'22392104069313066117,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/1194636294429687865_2048.jpg?v=1783478197,53,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/3934195401814884918_2048.jpg?v=1783478159,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Dark Chocolate,,,XL,,,,,'29065186297050774765,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/5762039404303408102_2048.jpg?v=1783478199,54,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/9984981457154399057_2048.jpg?v=1783478157,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Red,,,XL,,,,,'13248634347119065278,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4346986227904335727_2048.jpg?v=1783478200,55,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/2100843469456216133_2048.jpg?v=1783478166,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Sport Grey,,,XL,,,,,'11481267559282044521,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/7926678900480516377_2048.jpg?v=1783478201,56,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/13512497004615088876_2048.jpg?v=1783478154,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,White,,,XL,,,,,'48657184085468522408,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/16329066885672480245_2048.jpg?v=1783478202,57,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/17353848206919167318_2048.jpg?v=1783478151,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Black,,,XL,,,,,'26744487342433369741,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/3430236603140586124_2048.jpg?v=1783478202,58,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/12854542166562558921_2048.jpg?v=1783478152,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Cornsilk,,,XL,,,,,'33438861612260455887,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/993905442531003274_2048.jpg?v=1783478203,59,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/15792263588687356653_2048.jpg?v=1783478159,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Orange,,,XL,,,,,'24131070519010398262,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/10938843132668026004_2048.jpg?v=1783478203,60,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/9190083325729605672_2048.jpg?v=1783478156,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Heather Navy,,,XL,,,,,'16075619822205607924,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/3107991637488426931_2048.jpg?v=1783478204,61,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/4729678118737454767_2048.jpg?v=1783478163,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Heather Red,,,XL,,,,,'17550236899456443133,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/5943072643601025991_2048.jpg?v=1783478205,62,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/12493965572259755748_2048.jpg?v=1783478164,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Dark Heather,,,XL,,,,,'12667246897004388759,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/12612501546945009230_2048.jpg?v=1783478206,63,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/16252452010709375809_2048.jpg?v=1783478160,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Natural,,,XL,,,,,'23146487126323845054,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/12934803733161521831_2048.jpg?v=1783478207,64,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/15737934807660365116_2048.jpg?v=1783478158,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Gold,,,XL,,,,,'11789955278567506125,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/59535742069233564_2048.jpg?v=1783478208,65,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/2360070448396404681_2048.jpg?v=1783478155,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Heather Indigo,,,XL,,,,,'26021091837378372263,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/2150115393949357347_2048.jpg?v=1783478209,66,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/12366374093539714363_2048.jpg?v=1783478162,lb,,10.10,,,,
sasquatch-graphic-t-shirt-vintage-pacific-northwest-bigfoot-tee,,,,,,,,,Ice Grey,,,XL,,,,,'59525811406719542280,99.7903214,shopify,deny,manual,22.44,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/11891571433997540796_2048.jpg?v=1783478209,67,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0652/3043/8568/files/11047988662868552468_2048.jpg?v=1783478154,lb,,10.10,,,,
